validdate;t_2m:C;precip_1h:mm;effective_cloud_cover:octas;wind_speed_10m:ms;wind_dir_10m:d
2019-08-15T00:00:00Z;15.7;0.67;8;6.9;178.1
2019-08-15T01:00:00Z;15.7;0.28;8;7.4;164.1
2019-08-15T02:00:00Z;15.6;0.01;8;7.5;166.2
2019-08-15T03:00:00Z;15.2;0.07;8;7.7;165.5
2019-08-15T04:00:00Z;15.2;0.01;8;7.5;167.6
2019-08-15T05:00:00Z;15.7;0.00;8;7.5;172.3
2019-08-15T06:00:00Z;16.0;0.74;8;7.7;182.6
2019-08-15T07:00:00Z;16.5;0.00;8;9.4;195.3
2019-08-15T08:00:00Z;17.1;0.00;7;8.3;193.8
2019-08-15T09:00:00Z;17.8;0.00;7;8.2;199.4
2019-08-15T10:00:00Z;18.6;0.03;7;8.1;217.0
2019-08-15T11:00:00Z;20.3;0.23;5;7.4;226.4
2019-08-15T12:00:00Z;19.6;0.68;6;8.6;249.4
2019-08-15T13:00:00Z;19.2;0.80;6;8.5;258.7
2019-08-15T14:00:00Z;19.7;0.00;5;9.9;263.4
2019-08-15T15:00:00Z;19.4;0.00;4;9.4;262.6
2019-08-15T16:00:00Z;19.1;0.00;3;9.3;261.0
2019-08-15T17:00:00Z;18.4;0.01;4;9.5;262.2
2019-08-15T18:00:00Z;17.8;0.00;4;9.3;264.5
2019-08-15T19:00:00Z;17.2;0.00;4;8.6;272.1
2019-08-15T20:00:00Z;16.5;0.07;4;8.1;269.7
2019-08-15T21:00:00Z;16.3;0.04;5;8.0;267.2
2019-08-15T22:00:00Z;16.3;1.18;4;7.8;268.5
2019-08-15T23:00:00Z;16.1;0.02;6;8.9;280.8
2019-08-16T00:00:00Z;15.8;0.00;5;8.9;283.6
2019-08-16T01:00:00Z;16.1;1.90;4;7.5;283.5
2019-08-16T02:00:00Z;16.3;0.00;5;7.1;287.5
2019-08-16T03:00:00Z;16.3;0.00;5;6.8;295.2
2019-08-16T04:00:00Z;16.7;0.00;5;6.6;293.9
2019-08-16T05:00:00Z;17.0;0.00;5;6.4;293.0
2019-08-16T06:00:00Z;17.4;0.00;5;6.7;287.1
2019-08-16T07:00:00Z;18.1;0.00;4;5.9;287.7
2019-08-16T08:00:00Z;18.5;0.00;5;5.1;278.3
2019-08-16T09:00:00Z;18.8;0.00;5;4.4;263.1
2019-08-16T10:00:00Z;18.7;0.00;7;4.3;257.3
2019-08-16T11:00:00Z;18.8;0.00;7;4.4;239.9
2019-08-16T12:00:00Z;19.0;0.00;8;4.7;229.2
2019-08-16T13:00:00Z;19.4;0.00;7;4.9;230.6
2019-08-16T14:00:00Z;20.0;0.00;7;4.6;231.9
2019-08-16T15:00:00Z;19.9;0.00;7;4.7;226.4
2019-08-16T16:00:00Z;19.7;0.00;8;5.0;207.9
2019-08-16T17:00:00Z;19.4;0.00;8;6.1;209.1
2019-08-16T18:00:00Z;18.9;0.00;7;5.4;205.1
2019-08-16T19:00:00Z;18.6;0.00;8;4.7;180.3
2019-08-16T20:00:00Z;18.0;0.00;8;5.3;173.0
2019-08-16T21:00:00Z;17.8;0.07;8;6.0;174.5
2019-08-16T22:00:00Z;17.6;0.14;8;6.8;176.2
2019-08-16T23:00:00Z;17.2;0.77;8;7.6;172.2
2019-08-17T00:00:00Z;17.0;0.53;8;7.8;173.8
2019-08-17T01:00:00Z;16.7;0.90;8;7.6;174.9
2019-08-17T02:00:00Z;16.4;0.89;8;7.9;173.1
2019-08-17T03:00:00Z;16.2;0.99;8;8.1;176.4
2019-08-17T04:00:00Z;16.7;0.36;8;8.2;182.5
2019-08-17T05:00:00Z;16.8;0.86;8;8.1;183.1
2019-08-17T06:00:00Z;17.3;0.13;7;8.4;190.1
2019-08-17T07:00:00Z;17.4;0.01;8;9.0;195.7
2019-08-17T08:00:00Z;18.1;0.00;7;8.6;197.8
2019-08-17T09:00:00Z;19.0;0.00;7;9.3;199.1
2019-08-17T10:00:00Z;19.7;0.00;8;9.7;210.0
2019-08-17T11:00:00Z;20.3;0.00;7;10.4;222.9
2019-08-17T12:00:00Z;21.1;0.00;5;9.0;222.0
2019-08-17T13:00:00Z;18.9;0.00;8;7.7;208.2
2019-08-17T14:00:00Z;21.1;0.04;3;7.4;213.4
2019-08-17T15:00:00Z;20.8;5.78;6;7.7;225.2
2019-08-17T16:00:00Z;19.6;0.91;7;5.1;235.8
2019-08-17T17:00:00Z;19.0;1.39;7;6.8;228.7
2019-08-17T18:00:00Z;18.5;0.11;8;6.0;224.6
2019-08-17T19:00:00Z;17.9;0.19;7;2.2;229.3
2019-08-17T20:00:00Z;17.4;0.00;6;2.7;205.6
2019-08-17T21:00:00Z;17.1;0.00;6;3.9;212.4
2019-08-17T22:00:00Z;16.7;0.00;6;5.1;241.4
2019-08-17T23:00:00Z;16.7;0.00;5;5.2;243.6
2019-08-18T00:00:00Z;16.4;0.00;4;5.1;227.3
2019-08-18T01:00:00Z;15.6;0.00;4;4.8;204.7
2019-08-18T02:00:00Z;15.4;0.00;5;4.5;201.1
2019-08-18T03:00:00Z;15.6;0.00;7;5.1;201.3
2019-08-18T04:00:00Z;16.0;0.00;8;5.5;205.9
2019-08-18T05:00:00Z;16.1;0.32;8;4.9;191.0
2019-08-18T06:00:00Z;16.3;0.20;8;5.1;182.5
2019-08-18T07:00:00Z;16.0;1.20;8;6.7;190.3
2019-08-18T08:00:00Z;16.4;0.65;8;7.8;193.9
2019-08-18T09:00:00Z;17.2;0.00;8;7.7;186.6
2019-08-18T10:00:00Z;17.2;0.00;8;7.5;199.9
2019-08-18T11:00:00Z;17.5;0.06;6;7.1;202.7
2019-08-18T12:00:00Z;18.1;0.03;6;7.2;211.7
2019-08-18T13:00:00Z;16.3;0.04;8;7.4;218.7
2019-08-18T14:00:00Z;16.6;0.02;8;8.0;234.3
2019-08-18T15:00:00Z;17.4;0.09;8;7.4;236.2
2019-08-18T16:00:00Z;18.5;0.04;5;7.0;232.8
2019-08-18T17:00:00Z;18.0;0.01;5;7.3;241.8
2019-08-18T18:00:00Z;17.7;0.00;3;6.7;240.9
2019-08-18T19:00:00Z;17.4;0.00;3;6.1;236.6
2019-08-18T20:00:00Z;16.3;0.00;3;6.2;229.7
2019-08-18T21:00:00Z;15.7;0.00;2;5.3;217.7
2019-08-18T22:00:00Z;15.4;0.00;5;5.1;205.2
2019-08-18T23:00:00Z;15.4;0.00;5;5.8;215.8
2019-08-19T00:00:00Z;15.1;0.00;1;6.0;216.1
2019-08-19T01:00:00Z;14.8;0.00;1;7.2;212.7
2019-08-19T02:00:00Z;14.9;0.00;3;7.8;220.8
2019-08-19T03:00:00Z;14.8;0.00;3;7.4;214.0
2019-08-19T04:00:00Z;15.1;0.00;4;7.7;206.9
2019-08-19T05:00:00Z;15.2;0.00;2;7.9;204.9
2019-08-19T06:00:00Z;15.7;0.00;2;8.1;208.3
2019-08-19T07:00:00Z;16.7;0.00;4;8.6;218.9
2019-08-19T08:00:00Z;17.9;0.00;3;8.6;219.8
2019-08-19T09:00:00Z;18.2;0.00;5;9.4;224.6
2019-08-19T10:00:00Z;19.0;0.00;4;8.7;231.2
2019-08-19T11:00:00Z;19.7;1.20;3;8.4;235.5
2019-08-19T12:00:00Z;20.2;0.37;3;8.0;237.7
2019-08-19T13:00:00Z;19.9;0.00;4;8.9;238.2
2019-08-19T14:00:00Z;20.1;0.01;4;9.0;241.1
2019-08-19T15:00:00Z;20.0;0.01;3;8.5;244.7
2019-08-19T16:00:00Z;19.1;1.19;3;8.4;254.2
2019-08-19T17:00:00Z;18.3;0.67;3;7.8;255.5
2019-08-19T18:00:00Z;17.5;0.16;4;7.4;248.0
2019-08-19T19:00:00Z;17.3;0.04;1;4.9;239.2
2019-08-19T20:00:00Z;16.0;0.03;2;4.2;228.4
2019-08-19T21:00:00Z;15.5;0.00;1;3.9;213.4
2019-08-19T22:00:00Z;15.1;0.00;2;4.8;197.6
2019-08-19T23:00:00Z;15.1;0.00;3;5.8;208.9
2019-08-20T00:00:00Z;14.9;0.00;3;6.2;213.0
2019-08-20T01:00:00Z;14.7;0.00;3;6.3;218.2
2019-08-20T02:00:00Z;14.2;0.00;2;6.9;215.7
2019-08-20T03:00:00Z;14.1;0.00;3;6.8;217.7
2019-08-20T04:00:00Z;14.7;0.00;5;6.7;220.9
2019-08-20T05:00:00Z;15.0;0.00;5;6.5;221.8
2019-08-20T06:00:00Z;15.1;0.00;7;6.3;226.1
2019-08-20T07:00:00Z;16.1;0.00;4;6.3;230.4
2019-08-20T08:00:00Z;17.1;0.00;3;6.1;229.8
2019-08-20T09:00:00Z;18.4;0.00;2;6.0;230.7
2019-08-20T10:00:00Z;19.4;0.00;2;6.1;242.4
2019-08-20T11:00:00Z;19.9;0.00;2;6.6;254.6
2019-08-20T12:00:00Z;19.9;0.00;3;6.8;260.0
2019-08-20T13:00:00Z;18.8;0.00;3;4.8;248.5
2019-08-20T14:00:00Z;19.1;0.00;3;4.5;255.7
2019-08-20T15:00:00Z;19.0;0.01;3;5.0;256.5
2019-08-20T16:00:00Z;18.5;0.00;3;5.1;261.9
2019-08-20T17:00:00Z;18.1;0.00;3;4.9;257.9
2019-08-20T18:00:00Z;17.3;0.00;3;5.3;253.2
2019-08-20T19:00:00Z;16.7;0.00;1;4.2;247.2
2019-08-20T20:00:00Z;15.4;0.00;3;4.9;244.6
2019-08-20T21:00:00Z;15.5;0.00;2;5.8;251.4
2019-08-20T22:00:00Z;15.4;0.00;2;5.9;248.5
2019-08-20T23:00:00Z;15.3;0.00;3;6.0;254.6
2019-08-21T00:00:00Z;15.1;0.00;3;6.0;260.9
2019-08-21T01:00:00Z;15.2;0.00;4;5.7;254.5
2019-08-21T02:00:00Z;14.9;0.00;4;5.7;263.6
2019-08-21T03:00:00Z;14.9;0.00;4;5.3;257.7
2019-08-21T04:00:00Z;15.3;0.00;4;4.8;260.4
2019-08-21T05:00:00Z;15.6;0.00;4;4.4;248.5
2019-08-21T06:00:00Z;15.9;0.01;3;4.7;235.3
2019-08-21T07:00:00Z;16.2;0.04;3;4.9;232.3
2019-08-21T08:00:00Z;17.2;0.00;3;4.9;234.0
2019-08-21T09:00:00Z;18.2;0.00;3;4.8;240.6
2019-08-21T10:00:00Z;19.0;0.00;3;4.8;253.7
2019-08-21T11:00:00Z;19.3;0.00;3;4.9;257.2
2019-08-21T12:00:00Z;19.8;0.00;2;4.9;263.4
2019-08-21T13:00:00Z;19.9;0.00;4;4.0;266.5
2019-08-21T14:00:00Z;19.9;0.00;2;3.0;278.8
2019-08-21T15:00:00Z;19.6;0.00;3;1.9;301.1
2019-08-21T16:00:00Z;19.0;0.00;4;1.2;1.9
2019-08-21T17:00:00Z;18.5;0.00;4;0.9;47.1
2019-08-21T18:00:00Z;17.8;0.00;4;1.7;103.4
2019-08-21T19:00:00Z;17.2;0.00;4;3.1;98.6
2019-08-21T20:00:00Z;16.3;0.00;3;3.2;104.8
2019-08-21T21:00:00Z;15.9;0.00;2;3.4;125.1
2019-08-21T22:00:00Z;15.3;0.00;3;3.8;148.8
2019-08-21T23:00:00Z;14.8;0.00;4;4.7;158.1
2019-08-22T00:00:00Z;14.5;0.00;4;4.8;169.1
2019-08-22T01:00:00Z;13.9;0.00;4;4.8;168.8
2019-08-22T02:00:00Z;13.6;0.00;2;4.9;163.7
2019-08-22T03:00:00Z;13.2;0.00;0;5.0;164.9
2019-08-22T04:00:00Z;13.8;0.00;0;5.2;167.3
2019-08-22T05:00:00Z;14.4;0.00;4;5.5;167.6
2019-08-22T06:00:00Z;15.2;0.00;4;5.2;170.3
2019-08-22T07:00:00Z;16.2;0.00;4;5.2;171.9
2019-08-22T08:00:00Z;17.6;0.00;4;4.9;180.1
2019-08-22T09:00:00Z;19.7;0.00;1;4.6;183.9
2019-08-22T10:00:00Z;21.1;0.00;1;4.0;181.6
2019-08-22T11:00:00Z;21.8;0.00;3;4.1;192.6
2019-08-22T12:00:00Z;22.3;0.00;3;4.8;219.4
2019-08-22T13:00:00Z;22.0;0.01;2;4.0;245.6
2019-08-22T14:00:00Z;21.6;0.00;3;3.9;258.9
2019-08-22T15:00:00Z;21.0;0.00;2;3.8;276.5
2019-08-22T16:00:00Z;20.2;0.00;2;4.2;298.0
2019-08-22T17:00:00Z;19.1;0.00;2;5.2;289.9
2019-08-22T18:00:00Z;18.6;0.00;0;4.8;280.3
2019-08-22T19:00:00Z;17.4;0.00;0;3.3;258.4
2019-08-22T20:00:00Z;16.2;0.00;0;3.3;251.6
2019-08-22T21:00:00Z;15.9;0.00;0;3.3;246.5
2019-08-22T22:00:00Z;15.6;0.01;0;3.1;233.4
2019-08-22T23:00:00Z;15.0;0.00;0;3.2;214.0
2019-08-23T00:00:00Z;14.4;0.00;0;3.6;200.4
2019-08-23T01:00:00Z;14.1;0.00;1;4.1;193.6
2019-08-23T02:00:00Z;13.8;0.00;3;4.4;199.9
2019-08-23T03:00:00Z;13.7;0.00;4;4.7;203.4
2019-08-23T04:00:00Z;14.1;0.00;4;5.1;203.8
2019-08-23T05:00:00Z;14.7;0.00;4;5.4;208.1
2019-08-23T06:00:00Z;15.5;0.00;4;5.5;212.8
2019-08-23T07:00:00Z;16.7;0.00;4;4.9;219.5
2019-08-23T08:00:00Z;18.2;0.00;3;4.7;224.3
2019-08-23T09:00:00Z;19.8;0.00;2;4.4;229.5
2019-08-23T10:00:00Z;20.8;0.00;2;3.8;238.4
2019-08-23T11:00:00Z;21.2;0.00;3;3.2;255.8
2019-08-23T12:00:00Z;21.1;0.01;3;3.4;280.8
2019-08-23T13:00:00Z;20.8;0.00;4;3.3;308.0
2019-08-23T14:00:00Z;20.4;0.00;4;2.8;308.7
2019-08-23T15:00:00Z;20.2;0.00;3;3.3;330.0
2019-08-23T16:00:00Z;19.7;0.00;3;3.3;357.9
2019-08-23T17:00:00Z;19.3;0.00;2;2.5;32.5
2019-08-23T18:00:00Z;18.7;0.00;0;2.5;67.8
2019-08-23T19:00:00Z;17.8;0.00;0;2.9;74.6
2019-08-23T20:00:00Z;16.9;0.00;0;3.1;76.4
2019-08-23T21:00:00Z;16.9;0.00;1;3.4;78.8
2019-08-23T22:00:00Z;16.9;0.00;1;3.8;85.3
2019-08-23T23:00:00Z;16.9;0.01;2;4.1;86.3
2019-08-24T00:00:00Z;16.9;0.01;3;4.3;90.4
2019-08-24T01:00:00Z;16.7;0.00;3;4.7;95.4
2019-08-24T02:00:00Z;16.4;0.00;3;4.7;101.2
2019-08-24T03:00:00Z;16.3;0.00;2;4.7;100.2
2019-08-24T04:00:00Z;16.9;0.00;0;4.9;97.7
2019-08-24T05:00:00Z;17.5;0.00;0;5.3;99.1
2019-08-24T06:00:00Z;18.1;0.03;0;5.6;101.1
2019-08-24T07:00:00Z;18.8;0.00;0;5.9;98.8
2019-08-24T08:00:00Z;19.7;0.00;0;6.0;98.9
2019-08-24T09:00:00Z;20.6;0.00;0;5.8;97.8
2019-08-24T10:00:00Z;21.6;0.00;0;5.6;94.9
2019-08-24T11:00:00Z;22.3;0.00;0;5.4;89.1
2019-08-24T12:00:00Z;22.9;0.00;0;5.5;85.9
2019-08-24T13:00:00Z;23.4;0.00;0;5.6;79.5
2019-08-24T14:00:00Z;23.4;0.00;0;5.8;74.6
2019-08-24T15:00:00Z;23.1;0.00;0;5.9;69.3
2019-08-24T16:00:00Z;22.7;0.00;0;6.0;67.3
2019-08-24T17:00:00Z;22.1;0.00;0;6.0;68.5
2019-08-24T18:00:00Z;21.5;0.00;0;6.0;74.4
2019-08-24T19:00:00Z;20.6;0.00;0;6.3;71.5
2019-08-24T20:00:00Z;19.9;0.00;0;7.2;81.3
2019-08-24T21:00:00Z;19.6;0.00;0;7.3;88.1
2019-08-24T22:00:00Z;19.1;0.00;0;6.8;94.6
2019-08-24T23:00:00Z;18.7;0.00;1;6.4;100.5
2019-08-25T00:00:00Z;18.5;0.00;1;6.1;107.4
2019-08-25T01:00:00Z;18.1;0.00;0;5.9;109.7
2019-08-25T02:00:00Z;18.0;0.00;0;5.7;114.2
2019-08-25T03:00:00Z;17.8;0.00;1;5.3;119.8
2019-08-25T04:00:00Z;18.2;0.00;2;4.9;125.1
2019-08-25T05:00:00Z;18.7;0.00;2;4.9;124.1
2019-08-25T06:00:00Z;19.4;0.00;1;5.0;122.3
2019-08-25T07:00:00Z;20.3;0.00;0;4.6;123.5
2019-08-25T08:00:00Z;21.4;0.01;0;3.9;118.6
2019-08-25T09:00:00Z;22.4;0.01;0;3.5;102.2
2019-08-25T10:00:00Z;22.9;0.00;0;4.0;84.4
2019-08-25T11:00:00Z;23.1;0.00;0;4.6;77.0
2019-08-25T12:00:00Z;23.3;0.00;0;4.8;71.2
2019-08-25T13:00:00Z;23.6;0.00;0;5.1;67.7
2019-08-25T14:00:00Z;23.3;0.00;0;4.9;62.7
2019-08-25T15:00:00Z;23.0;0.00;0;4.7;62.8
2019-08-25T16:00:00Z;22.5;0.00;0;4.5;56.3
2019-08-25T17:00:00Z;22.0;0.00;0;4.5;53.8
2019-08-25T18:00:00Z;21.2;0.00;0;4.4;52.7
2019-08-25T19:00:00Z;20.6;0.00;0;4.3;52.0
2019-08-25T20:00:00Z;19.5;0.00;0;4.4;53.8
2019-08-25T21:00:00Z;19.3;0.00;0;4.5;68.8
2019-08-25T22:00:00Z;18.9;0.00;0;3.9;75.8
2019-08-25T23:00:00Z;18.4;0.00;0;3.1;77.4
2019-08-26T00:00:00Z;18.0;0.00;0;2.3;73.5
2019-08-26T01:00:00Z;17.7;0.00;0;2.4;81.3
2019-08-26T02:00:00Z;17.6;0.00;0;2.2;73.0
2019-08-26T03:00:00Z;17.6;0.00;0;1.9;55.8
2019-08-26T04:00:00Z;18.2;0.00;0;2.4;40.7
2019-08-26T05:00:00Z;18.9;0.00;0;2.5;50.1
2019-08-26T06:00:00Z;19.8;0.00;0;2.5;54.3
2019-08-26T07:00:00Z;20.3;0.00;0;2.7;33.0
2019-08-26T08:00:00Z;20.9;0.00;0;2.8;39.8
2019-08-26T09:00:00Z;21.5;0.00;0;2.8;63.2
2019-08-26T10:00:00Z;21.8;0.00;0;2.4;39.8
2019-08-26T11:00:00Z;22.0;0.00;1;2.4;21.4
2019-08-26T12:00:00Z;22.0;0.00;1;2.5;34.9
2019-08-26T13:00:00Z;21.9;0.00;2;3.4;26.0
2019-08-26T14:00:00Z;21.8;0.00;1;3.1;30.6
2019-08-26T15:00:00Z;21.8;0.00;1;3.5;24.1
2019-08-26T16:00:00Z;21.6;0.00;1;4.0;18.3
2019-08-26T17:00:00Z;21.2;0.00;1;4.1;19.2
2019-08-26T18:00:00Z;20.7;0.00;1;4.0;19.6
2019-08-26T19:00:00Z;20.2;0.00;2;5.0;25.7
2019-08-26T20:00:00Z;19.6;0.00;2;5.3;35.4
2019-08-26T21:00:00Z;20.0;0.00;1;4.9;59.6
2019-08-26T22:00:00Z;20.7;0.00;1;5.3;102.2
2019-08-26T23:00:00Z;20.4;0.00;0;5.4;111.3
2019-08-27T00:00:00Z;20.0;0.00;0;5.0;113.6
2019-08-27T01:00:00Z;19.7;0.00;3;4.6;83.7
2019-08-27T02:00:00Z;19.5;0.00;3;4.9;93.0
2019-08-27T03:00:00Z;19.3;0.00;2;4.8;102.3
2019-08-27T04:00:00Z;19.5;0.00;1;4.1;106.9
2019-08-27T05:00:00Z;20.0;0.00;1;3.9;100.9
2019-08-27T06:00:00Z;20.6;0.00;1;4.6;101.7
2019-08-27T07:00:00Z;21.4;0.00;0;5.0;104.0
2019-08-27T08:00:00Z;22.4;0.00;0;4.9;105.7
2019-08-27T09:00:00Z;23.4;0.02;0;4.8;100.8
2019-08-27T10:00:00Z;24.1;0.00;0;4.8;92.9
2019-08-27T11:00:00Z;24.5;0.00;0;4.5;86.2
2019-08-27T12:00:00Z;24.5;0.00;0;4.8;72.9
2019-08-27T13:00:00Z;24.0;0.00;1;6.2;60.9
2019-08-27T14:00:00Z;24.2;0.00;1;5.4;68.8
2019-08-27T15:00:00Z;24.1;0.00;1;5.2;65.0
2019-08-27T16:00:00Z;23.7;0.00;1;5.7;65.8
2019-08-27T17:00:00Z;23.4;0.00;1;6.3;73.5
2019-08-27T18:00:00Z;23.1;0.00;1;6.0;87.1
2019-08-27T19:00:00Z;22.3;0.00;2;6.0;114.0
2019-08-27T20:00:00Z;21.1;0.00;1;5.0;117.4
2019-08-27T21:00:00Z;20.3;0.00;1;3.6;122.4
2019-08-27T22:00:00Z;19.9;0.00;3;4.2;98.5
2019-08-27T23:00:00Z;19.8;0.00;3;5.0;107.0
2019-08-28T00:00:00Z;19.7;0.00;4;4.2;117.9
2019-08-28T01:00:00Z;20.0;0.00;2;3.7;150.0
2019-08-28T02:00:00Z;19.6;0.00;2;3.8;153.2
2019-08-28T03:00:00Z;19.5;0.00;4;4.0;155.8
2019-08-28T04:00:00Z;19.8;0.00;0;3.9;163.5
2019-08-28T05:00:00Z;20.3;0.00;0;3.8;178.1
2019-08-28T06:00:00Z;21.0;0.00;0;3.1;170.0
2019-08-28T07:00:00Z;21.6;0.00;4;2.5;182.7
2019-08-28T08:00:00Z;22.9;0.00;3;2.8;191.1
2019-08-28T09:00:00Z;23.9;0.00;3;2.1;221.1
2019-08-28T10:00:00Z;24.6;0.00;2;2.0;257.2
2019-08-28T11:00:00Z;24.8;0.00;1;2.2;285.0
2019-08-28T12:00:00Z;24.7;0.00;0;2.7;304.4
2019-08-28T13:00:00Z;24.6;0.00;1;2.7;334.6
2019-08-28T14:00:00Z;23.4;0.00;1;2.9;353.7
2019-08-28T15:00:00Z;22.3;0.00;4;2.6;1.6
2019-08-28T16:00:00Z;21.9;0.00;4;1.7;288.7
2019-08-28T17:00:00Z;21.7;0.00;4;3.2;269.5
2019-08-28T18:00:00Z;21.1;0.00;4;3.2;280.1
2019-08-28T19:00:00Z;20.3;0.00;6;4.4;279.8
2019-08-28T20:00:00Z;19.7;0.00;6;4.2;277.2
2019-08-28T21:00:00Z;19.2;0.20;6;1.5;233.0
2019-08-28T22:00:00Z;19.2;0.00;5;2.3;242.3
2019-08-28T23:00:00Z;18.9;0.00;5;2.8;262.5
2019-08-29T00:00:00Z;18.8;0.01;5;2.8;266.8
2019-08-29T01:00:00Z;19.1;0.39;6;2.8;221.1
2019-08-29T02:00:00Z;18.9;4.53;6;3.6;228.0
2019-08-29T03:00:00Z;18.6;1.25;6;4.0;240.8
2019-08-29T04:00:00Z;18.8;0.03;6;3.7;208.9
2019-08-29T05:00:00Z;19.2;0.03;2;4.9;214.4
2019-08-29T06:00:00Z;19.7;0.00;1;5.6;225.2
2019-08-29T07:00:00Z;20.1;0.00;3;6.5;224.3
2019-08-29T08:00:00Z;20.6;0.00;4;6.9;238.3
2019-08-29T09:00:00Z;21.6;0.00;2;7.0;236.4
2019-08-29T10:00:00Z;22.4;0.00;2;7.5;246.0
2019-08-29T11:00:00Z;21.7;0.00;5;8.1;260.4
2019-08-29T12:00:00Z;21.0;0.00;5;7.4;261.3
2019-08-29T13:00:00Z;20.9;0.00;5;4.7;284.3
2019-08-29T14:00:00Z;20.9;0.00;4;4.5;292.6
2019-08-29T15:00:00Z;20.7;0.00;3;3.9;295.0
2019-08-29T16:00:00Z;20.3;0.00;2;3.4;296.9
2019-08-29T17:00:00Z;19.7;0.00;3;3.4;302.2
2019-08-29T18:00:00Z;19.1;0.00;3;2.8;288.8
2019-08-29T19:00:00Z;18.5;0.00;3;2.9;299.0
2019-08-29T20:00:00Z;18.0;0.00;4;2.8;279.8
2019-08-29T21:00:00Z;17.9;0.00;4;2.9;259.1
2019-08-29T22:00:00Z;17.6;0.00;3;3.1;250.7
2019-08-29T23:00:00Z;17.3;0.00;3;2.8;245.1
2019-08-30T00:00:00Z;17.0;0.00;2;3.0;220.3
2019-08-30T01:00:00Z;16.9;0.00;2;3.0;216.6
2019-08-30T02:00:00Z;16.3;0.00;0;3.5;198.0
2019-08-30T03:00:00Z;15.9;0.00;0;3.8;204.2
2019-08-30T04:00:00Z;16.3;0.00;3;4.5;227.8
2019-08-30T05:00:00Z;16.9;0.00;3;4.5;229.8
2019-08-30T06:00:00Z;17.4;0.00;3;4.6;222.1
2019-08-30T07:00:00Z;17.9;0.00;4;5.0;213.1
2019-08-30T08:00:00Z;19.0;0.00;4;5.3;210.6
2019-08-30T09:00:00Z;20.0;0.00;4;5.3;208.5
2019-08-30T10:00:00Z;21.0;0.00;3;4.8;208.7
2019-08-30T11:00:00Z;21.7;0.00;4;4.3;215.5
2019-08-30T12:00:00Z;22.2;0.00;4;3.7;223.6
2019-08-30T13:00:00Z;22.6;0.00;4;2.5;227.1
2019-08-30T14:00:00Z;22.4;0.00;4;1.7;258.0
2019-08-30T15:00:00Z;21.9;0.00;4;1.0;333.0
2019-08-30T16:00:00Z;21.2;0.00;2;1.8;38.9
2019-08-30T17:00:00Z;20.7;0.00;2;2.3;67.0
2019-08-30T18:00:00Z;20.2;0.00;0;1.3;93.8
2019-08-30T19:00:00Z;19.2;0.00;2;2.2;187.3
2019-08-30T20:00:00Z;18.2;0.00;4;2.8;199.8
2019-08-30T21:00:00Z;17.7;0.00;4;3.2;186.4
2019-08-30T22:00:00Z;17.3;0.00;4;3.2;194.7
2019-08-30T23:00:00Z;17.0;0.00;4;3.0;208.9
2019-08-31T00:00:00Z;16.6;0.00;3;2.5;202.3
2019-08-31T01:00:00Z;16.2;0.00;2;3.0;157.6
2019-08-31T02:00:00Z;15.7;0.00;3;3.4;159.0
2019-08-31T03:00:00Z;15.5;0.00;3;3.8;161.9
2019-08-31T04:00:00Z;15.9;0.00;3;3.9;162.2
2019-08-31T05:00:00Z;16.6;0.00;2;3.9;158.5
2019-08-31T06:00:00Z;17.7;0.00;0;4.0;152.7
2019-08-31T07:00:00Z;18.5;0.00;0;4.0;160.0
2019-08-31T08:00:00Z;20.3;0.00;1;4.1;157.8
2019-08-31T09:00:00Z;22.1;0.00;1;3.9;146.5
2019-08-31T10:00:00Z;23.2;0.00;0;3.7;130.8
2019-08-31T11:00:00Z;23.8;0.00;1;3.2;115.4
2019-08-31T12:00:00Z;24.2;0.00;2;3.2;108.0
2019-08-31T13:00:00Z;25.2;0.00;3;4.2;131.0
2019-08-31T14:00:00Z;25.8;0.00;2;4.5;158.4
2019-08-31T15:00:00Z;26.5;0.00;0;5.3;178.7
2019-08-31T16:00:00Z;26.2;0.00;0;6.0;203.1
2019-08-31T17:00:00Z;24.7;0.00;0;4.6;215.1
2019-08-31T18:00:00Z;22.6;0.00;3;3.0;237.2
2019-08-31T19:00:00Z;21.1;0.00;3;1.7;28.5
2019-08-31T20:00:00Z;20.4;0.12;4;2.4;38.2
2019-08-31T21:00:00Z;20.4;0.10;7;4.7;320.2
2019-08-31T22:00:00Z;19.5;0.46;8;5.8;311.5
2019-08-31T23:00:00Z;18.5;6.02;8;6.5;292.8
2019-09-01T00:00:00Z;18.3;0.00;6;6.0;281.0
2019-09-01T01:00:00Z;17.6;0.00;4;3.5;295.6
2019-09-01T02:00:00Z;17.9;0.00;6;4.7;276.2
2019-09-01T03:00:00Z;18.3;0.00;7;5.0;272.7
2019-09-01T04:00:00Z;17.8;0.00;6;7.0;292.9
2019-09-01T05:00:00Z;18.4;0.00;6;8.5;305.0
2019-09-01T06:00:00Z;18.2;0.04;8;7.6;301.8
2019-09-01T07:00:00Z;18.4;0.00;6;7.1;308.6
2019-09-01T08:00:00Z;18.4;0.00;6;6.8;309.7
2019-09-01T09:00:00Z;18.4;0.00;7;6.5;303.6
2019-09-01T10:00:00Z;18.3;0.00;8;6.5;291.7
2019-09-01T11:00:00Z;18.2;0.00;8;6.6;285.0
2019-09-01T12:00:00Z;18.2;0.00;7;6.8;280.4
2019-09-01T13:00:00Z;17.5;0.00;8;6.4;283.9
